% Pendulum System
% b = 0.1, l = 1, g = 9.8, m = 2.5
% x0 = [0, 0]
% t, theta, alpha, F
1.534,-0.0004912372818481159,0.00014721572247284825,0
1.535,-0.000491086060087063,0.00015202257314509467,0
1.536,-0.0004909300328940607,0.00015682771037913836,0
1.537,-0.0004907692020217257,0.00016163108716607427,0
1.538,-0.0004906035692696663,0.0001664326565164365,0
1.539,-0.0004904331364844643,0.00017123237146065808,0
1.54,-0.0004902579055596545,0.0001760301850495299,0
1.541,-0.0004900778784357033,0.00018082605035466034,0
1.542,-0.0004898930570999877,0.0001856199204689336,0
1.543,-0.0004897034435867739,0.000190411748506969,0
1.544,-0.0004895090399771954,0.000195201487605579,0
1.545,-0.0004893098483992298,0.0001999890909242276,0
1.546,-0.0004891058710276762,0.00020477451164548823,0
1.547,-0.0004888971100841311,0.0002095577029755015,0
1.548,-0.0004886835678369661,0.00021433861814443265,0
1.549,-0.0004884652466013009,0.00021911721040692876,0
1.55,-0.00048824214873898077,0.0002238934330425757,0
1.551,-0.00048801427665855,0.00022866723935635488,0
1.552,-0.00048778163281522655,0.00023343858267909967,0
1.553,-0.00048754421971087576,0.00023820741636795123,0
1.554,-0.0004873020398939834,0.00024297369380681469,0
1.555,-0.00048705509595962893,0.0002477373684068149,0
1.556,-0.00048680339054945753,0.00025249839360675123,0
1.557,-0.0004865469263516524,0.00025725672287355277,0
1.558,-0.00048628570610090635,0.0002620123097027333,0
1.559,-0.0004860197325783917,0.0002667651076188451,0
1.56,-0.0004857490086117327,0.0002715150701759337,0
1.561,-0.000485473537074974,0.0002762621509579912,0
1.562,-0.0004851933208885514,0.0002810063035794098,0
1.563,-0.00048490836301926047,0.0002857474816854353,0
1.564,-0.0004846186664802257,0.0002904856389526194,0
1.565,-0.00048432423433086857,0.0002952207290892726,0
1.566,-0.0004840250696768754,0.0002999527058359162,0
1.567,-0.00048372117567016494,0.000304681522965734,0
1.568,-0.00048341255550885556,0.0003094071342850242,0
1.569,-0.00048309921243723075,0.00031412949363365025,0
1.57,-0.00048278114974570645,0.0003188485548854913,0
1.571,-0.000482458370770796,0.00032356427194889345,0
1.572,-0.0004821308788950751,0.00032827659876711907,0
1.573,-0.00048179867754714716,0.0003329854893187969,0
1.574,-0.00048146177020160695,0.0003376908976183716,0
1.575,-0.0004811201603790048,0.0003423927777165518,0
1.576,-0.00048077385164580974,0.0003470910837007603,0
1.577,-0.0004804228476143728,0.00035178576969558035,0
1.578,-0.00048006715194288827,0.0003564767898632051,0
1.579,-0.0004797067683353581,0.0003611640984038842,0
1.58,-0.0004793417005415504,0.0003658476495563712,0
1.581,-0.00047897195235696317,0.00037052739759836975,0
1.582,-0.000478597527622784,0.0003752032968469807,0
1.583,-0.0004782184302258495,0.0003798753016591467,0
1.584,-0.0004778346640986065,0.0003845433664320991,0
1.585,-0.0004774462332190708,0.0003892074456038016,0
1.586,-0.00047705314161078523,0.0003938674936533957,0
1.587,-0.0004766553933427799,0.0003985234651016448,0
1.588,-0.00047625299252952843,0.0004031753145113774,0
1.589,-0.0004758459433309065,0.0004078229964879311,0
1.59,-0.0004754342499521491,0.0004124664656795949,0
1.591,-0.00047501791664380626,0.00041710567677805214,0
1.592,-0.0004745969477017001,0.00042174058451882205,0
1.593,-0.00047417134746688075,0.0004263711436817016,0
1.594,-0.00047374112032558084,0.00043099730909120616,0
1.595,-0.0004733062707091713,0.0004356190356170108,0
1.596,-0.0004728668030941154,0.00044023627817438976,0
1.597,-0.00047242272200192283,0.00044484899172465674,0
1.598,-0.000471974031999103,0.0004494571312756035,0
1.599,-0.00047152073769711933,0.00045406065188193916,0
1.6,-0.00047106284375234014,0.0004586595086457281,0
1.601,-0.00047060035486599277,0.0004632536567168281,0
1.602,-0.00047013327578411404,0.00046784305129332713,0
1.603,-0.00046966161129750265,0.0004724276476219805,0
1.604,-0.00046918536624166926,0.00047700740099864715,0
1.605,-0.0004687045454967878,0.0004815822667687255,0
1.606,-0.0004682191539876453,0.00048615220032758807,0
1.607,-0.0004677291966835912,0.0004907171571210178,0
1.608,-0.000467234678598487,0.0004952770926456404,0
1.609,-0.0004667356047906551,0.0004998319624493596,0
1.61,-0.00046623198036282657,0.0005043817221317897,0
1.611,-0.00046572381046209015,0.0005089263273446886,0
1.612,-0.0004652111002798381,0.0005134657337923889,0
1.613,-0.00046469385505171554,0.0005179998972322313,0
1.614,-0.00046417208005756485,0.000522528773474995,0
1.615,-0.00046364578062137277,0.0005270523183853268,0
1.616,-0.0004631149621112169,0.0005315704878821736,0
1.617,-0.00046257962993920997,0.0005360832379392099,0
1.618,-0.00046203978956144533,0.000540590524585268,0
1.619,-0.0004614954464779408,0.0005450923039047648,0
1.62,-0.0004609466062325839,0.0005495885320381318,0
1.621,-0.0004603932744130741,0.0005540791651822398,0
1.622,-0.0004598354566508672,0.0005585641595908274,0
1.623,-0.00045927315862111717,0.0005630434715749264,0
1.624,-0.00045870638604261933,0.0005675170575032868,0
1.625,-0.00045813514467775163,0.0005719848738028025,0
1.626,-0.0004575594403324165,0.0005764468769589349,0
1.627,-0.00045697927885598175,0.0005809030235161377,0
1.628,-0.0004563946661412215,0.0005853532700782786,0
1.629,-0.00045580560812425586,0.0005897975733090626,0
1.63,-0.0004552121107844914,0.0005942358899324537,0
1.631,-0.00045461418014456007,0.0005986681767330965,0
1.632,-0.0004540118222702587,0.0006030943905567359,0
1.633,-0.0004534050432704866,0.0006075144883106386,0
1.634,-0.0004527938492971849,0.0006119284269640119,0
1.635,-0.00045217824654527315,0.0006163361635484214,0
1.636,-0.0004515582412525873,0.0006207376551582113,0
1.637,-0.0004509338396998163,0.00062513285895092,0
1.638,-0.00045030504821043886,0.000629521732147698,0
1.639,-0.0004496718731506589,0.0006339042320337244,0
1.64,-0.00044903432092934187,0.0006382803159586214,0
1.641,-0.0004483923979979495,0.0006426499413368705,0
1.642,-0.00044774611085047453,0.0006470130656482255,0
1.643,-0.00044709546602337587,0.0006513696464381278,0
1.644,-0.00044644047009551133,0.0006557196413181182,0
1.645,-0.0004457811296880719,0.0006600630079662489,0
1.646,-0.0004451174514645153,0.0006643997041274962,0
1.647,-0.00044444944213049804,0.0006687296876141711,0
1.648,-0.0004437771084338074,0.0006730529163063294,0
1.649,-0.000443100457164295,0.000677369348152181,0
1.65,-0.0004424194951538061,0.0006816789411684997,0
1.651,-0.0004417342292761123,0.000685981653441031,0
1.652,-0.0004410446664468418,0.0006902774431248989,0
1.653,-0.00044035081362340926,0.0006945662684450142,0
1.654,-0.00043965267780494646,0.0006988480876964797,0
1.655,-0.0004389502660322309,0.0007031228592449952,0
1.656,-0.00043824358538761544,0.0007073905415272635,0
1.657,-0.0004375326429949569,0.0007116510930513932,0
1.658,-0.0004368174460195443,0.0007159044723973029,0
1.659,-0.00043609800166802634,0.0007201506382171233,0
1.66,-0.00043537431718833927,0.0007243895492355983,0
1.661,-0.0004346463998696341,0.0007286211642504878,0
1.662,-0.00043391425704220255,0.000732845442132967,0
1.663,-0.0004331778960774041,0.0007370623418280259,0
1.664,-0.0004324373243875911,0.0007412718223548688,0
1.665,-0.0004316925494260351,0.0007454738428073115,0
1.666,-0.00043094357868685075,0.0007496683623541802,0
1.667,-0.0004301904197049217,0.0007538553402397062,0
1.668,-0.00042943308005582417,0.0007580347357839238,0
1.669,-0.0004286715673557505,0.0007622065083830639,0
1.67,-0.00042790588926143377,0.0007663706175099494,0
1.671,-0.00042713605347006935,0.0007705270227143872,0
1.672,-0.00042636206771923886,0.0007746756836235635,0
1.673,-0.00042558393978683217,0.0007788165599424339,0
1.674,-0.00042480167749096864,0.0007829496114541149,0
1.675,-0.00042401528868991943,0.0007870747980202746,0
1.676,-0.0004232247812820285,0.0007911920795815234,0
1.677,-0.0004224301632056327,0.000795301416157801,0
1.678,-0.00042163144243898297,0.0007994027678487661,0
1.679,-0.00042082862700016375,0.0008034960948341827,0
1.68,-0.00042002172494701276,0.0008075813573743073,0
1.681,-0.0004192107443770399,0.0008116585158102732,0
1.682,-0.00041839569342734686,0.0008157275305644781,0
1.683,-0.00041757658027454436,0.0008197883621409651,0
1.684,-0.0004167534131346713,0.0008238409711258083,0
1.685,-0.00041592620026311127,0.0008278853181874937,0
1.686,-0.0004150949499545113,0.0008319213640773015,0
1.687,-0.000414259670542697,0.0008359490696296869,0
1.688,-0.00041342037040059074,0.0008399683957626595,0
1.689,-0.00041257705794012667,0.0008439793034781634,0
1.69,-0.0004117297416121665,0.0008479817538624539,0
1.691,-0.0004108784299064157,0.000851975708086477,0
1.692,-0.000410023131351338,0.000855961127406244,0
1.693,-0.0004091638545140695,0.0008599379731632079,0
1.694,-0.00040830060800033373,0.0008639062067846399,0
1.695,-0.00040743340045435513,0.0008678657897839997,0
1.696,-0.00040656224055877257,0.0008718166837613123,0
1.697,-0.0004056871370345527,0.0008757588504035391,0
1.698,-0.0004048080986409024,0.0008796922514849478,0
1.699,-0.0004039251341751812,0.0008836168488674854,0
1.7,-0.00040303825247281364,0.0008875326045011457,0
1.701,-0.00040214746240720026,0.0008914394804243395,0
1.702,-0.0004012527728896297,0.0008953374387642623,0
1.703,-0.00040035419286918884,0.0008992264417372605,0
1.704,-0.00039945173133267394,0.0009031064516491981,0
1.705,-0.0003985453973045004,0.0009069774308958221,0
1.706,-0.0003976351998466129,0.0009108393419631264,0
1.707,-0.0003967211480583944,0.0009146921474277156,0
1.708,-0.00039580325107657594,0.0009185358099571674,0
1.709,-0.0003948815180751445,0.0009223702923103939,0
1.71,-0.0003939559582652519,0.0009261955573380026,0
1.711,-0.0003930265808951233,0.0009300115679826563,0
1.712,-0.0003920933952499633,0.0009338182872794318,0
1.713,-0.0003911564106518648,0.0009376156783561774,0
1.714,-0.0003902156364597152,0.0009414037044338713,0
1.715,-0.00038927108206910315,0.0009451823288269752,0
1.716,-0.00038832275691222433,0.0009489515149437928,0
1.717,-0.0003873706704577882,0.0009527112262868211,0
1.718,-0.00038641483221092253,0.0009564614264531057,0
1.719,-0.00038545525171307973,0.0009602020791345907,0
1.72,-0.0003844919385419401,0.0009639331481184723,0
1.721,-0.0003835249023113177,0.0009676545972875498,0
1.722,-0.0003825541526710637,0.0009713663906205724,0
1.723,-0.0003815796993069703,0.00097506849219259,0
1.724,-0.0003806015519406745,0.0009787608661752994,0
1.725,-0.00037961972032956015,0.0009824434768373911,0
1.726,-0.0003786342142666623,0.000986116288544897,0
1.727,-0.000377645043580568,0.0009897792657615311,0
1.728,-0.00037665221813531894,0.0009934323730490377,0
1.729,-0.0003756557478303134,0.0009970755750675305,0
1.73,-0.00037465564260020725,0.0010007088365758358,0
1.731,-0.00037365191241481527,0.0010043321224318337,0
1.732,-0.0003726445672790112,0.0010079453975927971,0
1.733,-0.0003716336172326288,0.001011548627115731,0
1.734,-0.00037061907235036125,0.001015141776157709,0
1.735,-0.0003696009427416613,0.001018724809976213,0
1.736,-0.00036857923855063997,0.0010222976939294655,0
1.737,-0.0003675539699559665,0.0010258603934767663,0
1.738,-0.00036652514717076557,0.0010294128741788271,0
1.739,-0.0003654927804425172,0.0010329551016981017,0
1.74,-0.0003644568800529535,0.00103648704179912,0
1.741,-0.0003634174563179569,0.0010400086603488175,0
1.742,-0.00036237451958745726,0.0010435199233168667,0
1.743,-0.0003613280802453293,0.0010470207967760029,0
1.744,-0.0003602781487092884,0.001050511246902355,0
1.745,-0.0003592247354307876,0.0010539912399757695,0
1.746,-0.00035816785089491383,0.001057460742380138,0
1.747,-0.00035710750562028263,0.0010609197206037219,0
1.748,-0.00035604371015893454,0.0010643681412394739,0
1.749,-0.0003549764750962295,0.0010678059709853624,0
1.75,-0.0003539058110507418,0.0010712331766446924,0
1.751,-0.0003528317286741545,0.0010746497251264255,0
1.752,-0.0003517542386511534,0.0010780555834455003,0
1.753,-0.00035067335169932073,0.001081450718723149,0
1.754,-0.00034958907856902886,0.0010848350981872163,0
1.755,-0.0003485014300433333,0.0010882086891724756,0
1.756,-0.0003474104169378653,0.0010915714591209424,0
1.757,-0.00034631605010072467,0.00109492337558219,0
1.758,-0.0003452183404123718,0.0010982644062136624,0
1.759,-0.0003441172987855194,0.0011015945187809848,0
1.76,-0.00034301293616502453,0.0011049136811582766,0
1.761,-0.00034190526352777923,0.0011082218613284592,0
1.762,-0.00034079429188260164,0.001111519027383566,0
1.763,-0.0003396800322701272,0.001114805147525049,0
1.764,-0.0003385624957626981,0.0011180801900640862,0
1.765,-0.000337441693464254,0.0011213441234218878,0
1.766,-0.0003363176365102212,0.0011245969161299968,0
1.767,-0.0003351903360674025,0.001127838536830597,0
1.768,-0.0003340598033338662,0.001131068954276813,0
1.769,-0.0003329260495388346,0.0011342881373330106,0
1.77,-0.00033178908594257286,0.0011374960549750972,0
1.771,-0.0003306489238362771,0.001140692676290821,0
1.772,-0.00032950557454196225,0.0011438779704800695,0
1.773,-0.00032835904941234977,0.0011470519068551644,0
1.774,-0.00032720935983075495,0.001150214454841157,0
1.775,-0.00032605651721097367,0.0011533655839761259,0
1.776,-0.00032490053299716977,0.0011565052639114651,0
1.777,-0.00032374141866376067,0.0011596334644121806,0
1.778,-0.00032257918571530406,0.0011627501553571789,0
1.779,-0.0003214138456863838,0.0011658553067395584,0
1.78,-0.0003202454101414951,0.001168948888666897,0
1.781,-0.00031907389067493,0.001172030871361539,0
1.782,-0.00031789929891066246,0.0011751012251608845,0
1.783,-0.000316721646502233,0.001178159920517672,0
1.784,-0.000315540945132633,0.0011812069280002628,0
1.785,-0.0003143572065141891,0.001184242218292926,0
1.786,-0.0003131704423884466,0.0011872657621961181,0
1.787,-0.0003119806645260538,0.0011902775306267656,0
1.788,-0.0003107878847266444,0.0011932774946185425,0
1.789,-0.00030959211481872124,0.001196265625322152,0
1.79,-0.00030839336665953863,0.0011992418940055996,0
1.791,-0.00030719165213498496,0.001202206272054472,0
1.792,-0.0003059869831594649,0.0012051587309722118,0
1.793,-0.00030477937167578117,0.0012080992423803905,0
1.794,-0.00030356882965501666,0.0012110277780189814,0
1.795,-0.0003023553690964149,0.0012139443097466313,0
1.796,-0.0003011390020272623,0.0012168488095409304,0
1.797,-0.0002999197405027679,0.0012197412494986811,0
1.798,-0.00029869759660594445,0.0012226216018361674,0
1.799,-0.00029747258244748923,0.001225489838889419,0
1.8,-0.00029624471016566285,0.0012283459331144798,0
1.801,-0.00029501399192617017,0.0012311898570876694,0
1.802,-0.000293780439922039,0.0012340215835058488,0
1.803,-0.00029254406637349985,0.00123684108518668,0
1.804,-0.0002913048835278648,0.0012396483350688892,0
1.805,-0.0002900629036594059,0.001242443306212524,0
1.806,-0.0002888181390692341,0.0012452259717992138,0
1.807,-0.0002875706020851771,0.0012479963051324242,0
1.808,-0.0002863203050616577,0.001250754279637717,0
1.809,-0.00028506726037957105,0.0012534998688630014,0
1.81,-0.00028381148044616205,0.001256233046478789,0
1.811,-0.0002825529776949032,0.0012589537862784455,0
1.812,-0.0002812917645853707,0.0012616620621784431,0
1.813,-0.00028002785360312186,0.001264357848218609,0
1.814,-0.0002787612572595709,0.0012670411185623748,0
1.815,-0.00027749198809186564,0.0012697118474970226,0
1.816,-0.00027622005866276327,0.0012723700094339344,0
1.817,-0.0002749454815605059,0.0012750155789088323,0
1.818,-0.00027366826939869625,0.001277648530582028,0
1.819,-0.00027238843481617263,0.0012802688392386595,0
1.82,-0.0002711059904768842,0.001282876479788936,0
1.821,-0.0002698209490697655,0.0012854714272683794,0
1.822,-0.00026853332330861073,0.0012880536568380565,0
1.823,-0.0002672431259319485,0.0012906231437848246,0
1.824,-0.00026595036970291557,0.0012931798635215624,0
1.825,-0.0002646550674091306,0.001295723791587407,0
1.826,-0.0002633572318625678,0.0012982549036479876,0
1.827,-0.00026205687589942996,0.0013007731754956587,0
1.828,-0.00026075401238002206,0.0013032785830497293,0
1.829,-0.0002594486541886238,0.0013057711023566954,0
1.83,-0.00025814081423336196,0.0013082507095904686,0
1.831,-0.00025683050544608347,0.0013107173810526004,0
1.832,-0.00025551774078222693,0.0013131710931725137,0
1.833,-0.00025420253322069484,0.0013156118225077233,0
1.834,-0.00025288489576372533,0.001318039545744062,0
1.835,-0.0002515648414367638,0.0013204542396959037,0
1.836,-0.00025024238328833387,0.0013228558813063816,0
1.837,-0.00024891753438990844,0.0013252444476476114,0
1.838,-0.0002475903078357808,0.0013276199159209085,0
1.839,-0.00024626071674293534,0.0013299822634570044,0
1.84,-0.00024492877425091734,0.0013323314677162659,0
1.841,-0.0002435944935217037,0.0013346675062889067,0
1.842,-0.00024225788773957294,0.001336990356895203,0
1.843,-0.00024091897011097456,0.001339299997385704,0
1.844,-0.00023957775386439887,0.0013415964057414455,0
1.845,-0.0002382342522502464,0.001343879560074157,0
1.846,-0.00023688847854069664,0.001346149438626472,0
1.847,-0.00023554044602957743,0.0013484060197721333,0
1.848,-0.0002341901680322335,0.0013506492820162005,0
1.849,-0.00023283765788539488,0.0013528792039952543,0
1.85,-0.00023148292894704527,0.0013550957644775984,0
1.851,-0.00023012599459629014,0.0013572989423634634,0
1.852,-0.00022876686823322486,0.001359488716685205,0
1.853,-0.00022740556327880196,0.001361665066607506,0
1.854,-0.00022604209317469902,0.0013638279714275725,0
1.855,-0.00022467647138318595,0.0013659774105753315,0
1.856,-0.0002233087113869917,0.0013681133636136247,0
1.857,-0.0002219388266891718,0.0013702358102384057,0
1.858,-0.00022056683081297457,0.00137234473027893,0
1.859,-0.00021919273730170807,0.0013744401036979474,0
1.86,-0.0002178165597186061,0.0013765219105918915,0
1.861,-0.00021643831164669443,0.0013785901311910702,0
1.862,-0.00021505800668865713,0.0013806447458598527,0
1.863,-0.00021367565846670169,0.0013826857350968534,0
1.864,-0.00021229128062242523,0.0013847130795351192,0
1.865,-0.0002109048868166797,0.0013867267599423133,0
1.866,-0.00020951649072943696,0.0013887267572208952,0
1.867,-0.00020812610605965408,0.0013907130524083025,0
1.868,-0.00020673374652513797,0.0013926856266771332,0
1.869,-0.00020533942586241027,0.0013946444613353187,0
1.87,-0.00020394315782657188,0.0013965895378263054,0
1.871,-0.00020254495619116705,0.0013985208377292266,0
1.872,-0.00020114483474804767,0.0014004383427590802,0
1.873,-0.00019974280730723767,0.0014023420347668983,0
1.874,-0.0001983388876967961,0.0014042318957399216,0
1.875,-0.00019693308976268128,0.0014061079078017669,0
1.876,-0.0001955254273686141,0.0014079700532125979,0
1.877,-0.0001941159143959416,0.0014098183143692916,0
1.878,-0.00019270456474349955,0.0014116526738056057,0
1.879,-0.00019129139232747612,0.001413473114192341,0
1.88,-0.0001898764110812743,0.0014152796183375081,0
1.881,-0.0001884596349553745,0.0014170721691864868,0
1.882,-0.0001870410779171972,0.001418850749822188,0
1.883,-0.00018562075395096527,0.001420615343465213,0
1.884,-0.0001841986770575664,0.001422365933474011,0
1.885,-0.0001827748612544144,0.0014241025033450377,0
1.886,-0.00018134932057531185,0.0014258250367129067,0
1.887,-0.0001799220690703113,0.0014275335173505469,0
1.888,-0.00017849312080557716,0.0014292279291693553,0
1.889,-0.00017706248986324686,0.0014309082562193448,0
1.89,-0.00017563019034129223,0.0014325744826892985,0
1.891,-0.0001741962363533806,0.0014342265929069137,0
1.892,-0.00017276064202873575,0.001435864571338952,0
1.893,-0.0001713234215119987,0.001437488402591386,0
1.894,-0.00016988458896308834,0.0014390980714095382,0
1.895,-0.0001684441585570621,0.0014406935626782315,0
1.896,-0.00016700214448397624,0.001442274861421924,0
1.897,-0.00016555856094874612,0.0014438419528048547,0
1.898,-0.0001641134221710062,0.0014453948221311793,0
1.899,-0.0001626667423849702,0.0014469334548451076,0
1.9,-0.00016121853583929083,0.0014484578365310413,0
1.901,-0.00015976881679691932,0.0014499679529137081,0
1.902,-0.0001583175995349654,0.0014514637898582938,0
1.903,-0.00015686489834455626,0.001452945333370576,0
1.904,-0.00015541072753069628,0.0014544125695970542,0
1.905,-0.0001539551014121258,0.001455865484825078,0
1.906,-0.0001524980343211804,0.0014573040654829773,0
1.907,-0.0001510395406036499,0.0014587282981401853,0
1.908,-0.0001495796346186368,0.0014601381695073668,0
1.909,-0.00014811833073841534,0.0014615336664365395,0
1.91,-0.00014665564334828975,0.0014629147759211987,0
1.911,-0.00014519158684645294,0.0014642814850964355,0
1.912,-0.00014372617564384447,0.0014656337812390583,0
1.913,-0.0001422594241640091,0.001466971651767709,0
1.914,-0.0001407913468429545,0.001468295084242982,0
1.915,-0.00013932195812900957,0.0014696040663675382,0
1.916,-0.0001378512724826819,0.0014708985859862179,0
1.917,-0.00013637930437651583,0.0014721786310861562,0
1.918,-0.00013490606829494979,0.0014734441897968902,0
1.919,-0.00013343157873417405,0.0014746952503904732,0
1.92,-0.00013195585020198795,0.001475931801281578,0
1.921,-0.00013047889721765714,0.0014771538310276084,0
1.922,-0.00012900073431177108,0.001478361328328802,0
1.923,-0.00012752137602609968,0.0014795542820283353,0
1.924,-0.0001260408369134506,0.0014807326811124252,0
1.925,-0.000124559131537526,0.001481896514710432,0
1.926,-0.00012307627447277934,0.001483045772094958,0
1.927,-0.00012159228030427199,0.0014841804426819463,0
1.928,-0.00012010716362752996,0.0014853005160307788,0
1.929,-0.00011862093904840017,0.00148640598184437,0
1.93,-0.00011713362118290708,0.0014874968299692622,0
1.931,-0.00011564522465710876,0.0014885730503957188,0
1.932,-0.0001141557641069532,0.0014896346332578146,0
1.933,-0.00011266525417813449,0.0014906815688335267,0
1.934,-0.00011117370952594863,0.0014917138475448231,0
1.935,-0.0001096811448151498,0.0014927314599577498,0
1.936,-0.00010818757471980583,0.0014937343967825149,0
1.937,-0.00010669301392315429,0.0014947226488735755,0
1.938,-0.0001051974771174579,0.001495696207229719,0
1.939,-0.00010370097900386033,0.0014966550629941452,0
1.94,-0.00010220353429224174,0.0014975992074545464,0
1.941,-0.00010070515770107398,0.0014985286320431846,0
1.942,-9.920586395727623e-05,0.001499443328336972,0
1.943,-9.770566779607006e-05,0.001500343288057543,0
1.944,-9.620458396083496e-05,0.0015012285030713314,0
1.945,-9.4702627202963e-05,0.0015020989653896416,0
1.946,-9.31998122817144e-05,0.0015029546671687212,0
1.947,-9.169615396407215e-05,0.0015037956007098317,0
1.948,-9.019166702459718e-05,0.001504621758459315,0
1.949,-8.868636624528311e-05,0.0015054331330086623,0
1.95,-8.718026641541106e-05,0.0015062297170945805,0
1.951,-8.567338233140439e-05,0.0015070115035990545,0
1.952,-8.416572879668338e-05,0.001507778485549412,0
1.953,-8.265732062151982e-05,0.0015085306561183854,0
1.954,-8.114817262289153e-05,0.0015092680086241693,0
1.955,-7.963829962433695e-05,0.0015099905365304818,0
1.956,-7.812771645580941e-05,0.0015106982334466216,0
1.957,-7.661643795353165e-05,0.0015113910931275226,0
1.958,-7.510447895985004e-05,0.0015120691094738076,0
1.959,-7.359185432308891e-05,0.0015127322765318457,0
1.96,-7.207857889740475e-05,0.001513380588493798,0
1.961,-7.05646675426403e-05,0.0015140140396976717,0
1.962,-6.905013512417878e-05,0.0015146326246273669,0
1.963,-6.753499651279789e-05,0.0015152363379127261,0
1.964,-6.601926658452383e-05,0.0015158251743295763,0
1.965,-6.450296022048529e-05,0.0015163991287997776,0
1.966,-6.298609230676737e-05,0.0015169581963912634,0
1.967,-6.146867773426552e-05,0.0015175023723180817,0
1.968,-5.995073139853933e-05,0.001518031651940438,0
1.969,-5.843226819966633e-05,0.0015185460307647308,0
1.97,-5.6913303042095834e-05,0.001519045504443591,0
1.971,-5.5393850834502675e-05,0.001519530068775917,0
1.972,-5.387392648964079e-05,0.0015199997197069084,0
1.973,-5.235354492419706e-05,0.0015204544533280995,0
1.974,-5.083272105864483e-05,0.0015208942658773913,0
1.975,-4.931146981709754e-05,0.0015213191537390806,0
1.976,-4.778980612716234e-05,0.0015217291134438894,0
1.977,-4.62677449197936e-05,0.0015221241416689907,0
1.978,-4.474530112914649e-05,0.0015225042352380376,0
1.979,-4.322248969243041e-05,0.0015228693911211834,0
1.98,-4.1699325549762544e-05,0.0015232196064351067,0
1.981,-4.017582364402123e-05,0.0015235548784430322,0
1.982,-3.865199892069949e-05,0.0015238752045547527,0
1.983,-3.7127866327758384e-05,0.0015241805823266446,0
1.984,-3.560344081548043e-05,0.0015244710094616857,0
1.985,-3.4078737336323e-05,0.0015247464838094732,0
1.986,-3.255377084477165e-05,0.0015250070033662362,0
1.987,-3.1028556297193554e-05,0.0015252525662748473,0
1.988,-2.950310865169076e-05,0.0015254831708248367,0
1.989,-2.797744286795357e-05,0.0015256988154524003,0
1.99,-2.6451573907113887e-05,0.001525899498740409,0
1.991,-2.4925516731598495e-05,0.0015260852194184142,0
1.992,-2.3399286304982378e-05,0.001526255976362656,0
1.993,-2.1872897591842056e-05,0.001526411768596066,0
1.994,-2.034636555760885e-05,0.0015265525952882694,0
1.995,-1.881970516842224e-05,0.0015266784557555874,0
1.996,-1.7292931390983107e-05,0.0015267893494610371,0
1.997,-1.5766059192407097e-05,0.0015268852760143283,0
1.998,-1.423910354007788e-05,0.0015269662351718631,0
1.999,-1.2712079401500497e-05,0.0015270322268367297,0
2.0,-1.1185001744154665e-05,0.0015270832510586958,0
2.001,-9.657885535348103e-06,0.0015271193080342036,0
2.002,-8.13074574206986e-06,0.00152714039810636,0
2.003,-6.6035973308436686e-06,0.0015271465217649252,0
2.004,-5.076455267581298e-06,0.0015271376796463032,0
2.005,-3.5493345174359177e-06,0.0015271138725335273,0
2.006,-2.02225004465548e-06,0.0015270751013562458,0
2.007,-4.952168124361213e-07,0.001527021367190706,0
2.008,1.031750217224424e-06,0.0015269526712597373,0
2.009,2.558636083673392e-06,0.0015268690149327327,0
2.01,4.085425827749536e-06,0.0015267703997256276,0
2.011,5.612104491929644e-06,0.0015266568273008783,0
2.012,7.138657120475056e-06,0.0015265282994674396,0
2.013,8.665068759578126e-06,0.00152638481818074,0
2.014,1.019132445750868e-05,0.0015262263855426545,0
2.015,1.1717409264760453e-05,0.0015260530038014794,0
2.016,1.324330823419746e-05,0.0015258646753519012,0
2.017,1.4769006421200388e-05,0.0015256614027349688,0
2.018,1.629448888381291e-05,0.0015254431886380588,0
2.019,1.7819740682888e-05,0.0015252100358948452,0
2.02,1.93447468822342e-05,0.0015249619474852624,0
2.021,2.086949254876184e-05,0.0015246989265354717,0
2.022,2.239396275262926e-05,0.0015244209763178207,0
2.023,2.3918142567388932e-05,0.001524128100250809,0
2.024,2.5442017070133584e-05,0.0015238203018990415,0
2.025,2.696557134164231e-05,0.001523497584973194,0
2.026,2.8488790466526543e-05,0.0015231599533299634,0
2.027,3.0011659533376092e-05,0.0015228074109720285,0
2.028,3.153416363490505e-05,0.0015224399620479994,0
2.029,3.305628786809773e-05,0.001522057610852373,0
2.03,3.457801733435444e-05,0.0015216603618254845,0
2.031,3.609933713963735e-05,0.0015212482195534542,0
2.032,3.76202323946162e-05,0.001520821188768138,0
2.033,3.914068821481401e-05,0.0015203792743470742,0
2.034,4.0660689720752666e-05,0.001519922481313428,0
2.035,4.218022203809859e-05,0.0015194508148359373,0
2.036,4.3699270297808193e-05,0.0015189642802288512,0
2.037,4.5217819636273353e-05,0.0015184628829518765,0
2.038,4.6735855195466837e-05,0.0015179466286101132,0
2.039,4.825336212308763e-05,0.0015174155229539961,0
2.04,4.977032557270623e-05,0.0015168695718792281,0
2.041,5.128673070390984e-05,0.0015163087814267188,0
2.042,5.280256268244755e-05,0.0015157331577825169,0
2.043,5.431780668037542e-05,0.0015151427072777435,0
2.044,5.583244787620144e-05,0.0015145374363885224,0
2.045,5.734647145503054e-05,0.001513917351735912,0
2.046,5.885986260870944e-05,0.0015132824600858305,0
2.047,6.0372606535971436e-05,0.0015126327683489854,0
2.048,6.18846884425812e-05,0.0015119682835807984,0
2.049,6.339609354147924e-05,0.0015112890129813292,0
